,Bits,TrackID,Px,Py,Pz,Time,Length,ELoss,DetectorID,X,Y,Z,PdgCode,dist2Wire,StatNb,ViewNb,PlaneNb,LayerNb,StrawNb
1117,33554432.0,6.0,-0.28092479705810547,0.10146870464086533,0.5785678029060364,256.8553161621094,1.0394282341003418,8.462084224447608e-06,50012166.0,-104.71672058105469,209.30882263183594,-1973.72705078125,2212.0,1.8606005348060104,5,0,0,1,166
1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1119,33554432.0,3.0,0.303162544965744,-0.2520815432071686,33.96955490112305,384.0181884765625,0.924570620059967,5.464562946144724e-06,10012347.0,14.23225212097168,-109.27449035644531,2582.248779296875,13.0,0.15449296949873856,1,0,0,1,347
1120,33554432.0,3.0,-0.3353235423564911,0.2915516793727875,12.48294734954834,384.1558837890625,0.6126492023468018,9.738690778249293e-07,10012347.0,-207.30166625976562,-108.74090576171875,2582.2412109375,-13.0,0.3791986497060736,1,0,0,1,347
1121,33554432.0,3.0,0.12051523476839066,0.2621726989746094,6.606715202331543,384.4206848144531,0.7291404008865356,1.1316602467559278e-05,11002365.0,258.3812255859375,-119.94035339355469,2591.162353515625,-13.0,0.3235883319819749,1,1,0,0,365
1122,33554432.0,3.0,1.6935954093933105,-1.2827149629592896,35.81893539428711,232.09280395507812,0.8906623721122742,3.2259376894216985e-06,50002396.0,178.52210998535156,-196.43907165527344,-1974.857177734375,13.0,0.15868131012904751,5,0,0,0,396
1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1125,33554432.0,3.0,-0.010887980461120605,-0.3570255637168884,6.439661026000977,384.96697998046875,0.9679331183433533,2.8288561679801205e-06,10002485.0,-198.9507598876953,-352.9376525878906,2581.146728515625,13.0,0.057756282482649426,1,0,0,0,485
1126,33554432.0,3.0,0.08874410390853882,0.5205206871032715,8.548666000366211,384.8516540527344,0.34523317217826843,2.154597041226225e-06,10002120.0,-50.67894744873047,289.0650329589844,2581.177734375,-13.0,0.45581298223329914,1,0,0,0,120
1127,33554432.0,3.0,0.412952184677124,-0.37983933091163635,5.530908107757568,233.13742065429688,0.4696321189403534,2.237914259239915e-06,50002417.0,16.47760581970215,-232.77354431152344,-1974.8206787109375,-13.0,1.1126065662896423,5,0,0,0,417
1128,33554432.0,3.0,-0.15867364406585693,0.38343194127082825,5.994303226470947,232.69137573242188,0.9679508209228516,3.367343651916599e-06,50002170.0,203.49270629882812,201.46104431152344,-1974.84619140625,-13.0,0.6974313826720815,5,0,0,0,170
1129,33554432.0,3.0,0.2363215982913971,0.2297765016555786,67.73504638671875,383.9232482910156,0.9663721323013306,3.032737140529207e-06,10012268.0,41.545135498046875,29.98397445678711,2582.249755859375,-13.0,0.06397528616890272,1,0,0,1,268
1130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1134,33554432.0,-2.0,0.0009231410222128034,0.0018348264275118709,-0.0012966867070645094,418.8744201660156,1.081307291984558,1.9065663536821376e-06,41112165.0,-264.562744140625,188.46090698242188,3534.902587890625,11.0,0.06712051779548397,4,1,1,1,165
1135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1136,33554432.0,3.0,-0.3361867368221283,-1.1313104629516602,37.73784255981445,384.08343505859375,0.8644171953201294,2.628228003231925e-06,10002471.0,-23.296531677246094,-328.0147705078125,2581.15673828125,-13.0,0.22532044383435126,1,0,0,0,471
1137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1138,33554432.0,3.0,0.35693320631980896,0.41882985830307007,30.185279846191406,383.9298095703125,0.6324585676193237,2.953705916297622e-06,10012259.0,14.13906478881836,46.1308708190918,2582.244873046875,13.0,0.3709067027554156,1,0,0,1,259
1139,33554432.0,4.0,-0.5371400117874146,-0.4217541217803955,3.3146533966064453,386.48211669921875,0.9815235137939453,4.6747691158088855e-06,10012404.0,53.46342086791992,-209.49229431152344,2582.243408203125,2212.0,0.0527143531599013,1,0,0,1,404
1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-2000
1141,33554432.0,3.0,-0.11280971020460129,0.7446318864822388,11.020075798034668,232.88037109375,0.7662010788917542,3.7040194911241997e-06,51002123.0,-259.77490234375,262.9001770019531,-1964.8704833984375,13.0,0.3791517528232257,5,1,0,0,123
1142,33554432.0,3.0,-0.35534408688545227,0.3055066764354706,8.620153427124023,384.35919189453125,0.9755865335464478,2.8993763407925144e-06,10002094.0,-201.5198211669922,335.284423828125,2581.14990234375,-13.0,0.004431925986024553,1,0,0,0,94
